app,module,doctype,label_cn,kind,is_submittable,is_child,is_single,autoname,title_field,track_changes,allow_rename,retention_years,data_classification,primary_roles,description,key_indexes,standard_references,domain_group
ione_hrp,HRP Accounting Bridge,HRP Accounting Rule Line,HRP会计规则明细,Child,0,1,0,,,0,0,30,内部,HRP Finance User;HRP Budget Manager,会计桥接领域的HRP会计规则明细对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,Account,Finance
ione_hrp,HRP Accounting Bridge,HRP Voucher Generation Request,HRP凭证生成申请,Transaction,1,0,0,format:FIN-.YYYY.-.#####,subject,1,0,10,内部,HRP Finance User;HRP Budget Manager,会计桥接领域的HRP凭证生成申请对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Finance
ione_hrp,HRP Accounting Bridge,HRP Voucher Link,HRP凭证链接,Transaction,0,0,0,format:FIN-.YYYY.-.#####,subject,1,0,10,内部,HRP Finance User;HRP Budget Manager,会计桥接领域的HRP凭证链接对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Finance
ione_hrp,HRP Accounting Bridge,HRP Auxiliary Dimension Mapping,HRP辅助维度映射,Transaction,1,0,0,format:FIN-.YYYY.-.#####,subject,1,0,10,内部,HRP Finance User;HRP Budget Manager,会计桥接领域的HRP辅助维度映射对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Finance
ione_hrp,HRP Accounting Bridge,HRP Period Close Checklist,HRP期间关账检查表,Transaction,1,0,0,format:FIN-.YYYY.-.#####,subject,1,0,10,内部,HRP Finance User;HRP Budget Manager,会计桥接领域的HRP期间关账检查表对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Finance
ione_hrp,HRP Accounting Bridge,HRP Financial Reconciliation,HRP财务对账,Transaction,1,0,0,format:FIN-.YYYY.-.#####,subject,1,0,10,内部,HRP Finance User;HRP Budget Manager,会计桥接领域的HRP财务对账对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date;external_id;correlation_id,,Finance
ione_hrp,HRP Accounting Bridge,HRP Posting Error Log,HRP过账错误日志,Log,0,0,0,format:FIN-.YYYY.-.#####,subject,0,0,10,内部,HRP Finance User;HRP Budget Manager,会计桥接领域的HRP过账错误日志对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Finance
ione_hrp,HRP Cost,HRP Costing Period,HRP成本核算期间,Transaction,1,0,0,format:FIN-.YYYY.-.#####,subject,1,0,10,内部,HRP Finance User;HRP Budget Manager,成本核算领域的HRP成本核算期间对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Finance
ione_hrp,HRP Cost,HRP Cost Object,HRP成本对象,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Finance User;HRP Budget Manager,成本核算领域的HRP成本对象对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Finance
ione_hrp,HRP Cost,HRP Cost Element,HRP成本要素,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Finance User;HRP Budget Manager,成本核算领域的HRP成本要素对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Finance
ione_hrp,HRP Cost,HRP Cost Driver,HRP成本动因,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Finance User;HRP Budget Manager,成本核算领域的HRP成本动因对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Finance
ione_hrp,HRP Cost,HRP Cost Driver Quantity,HRP成本动因数量,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Finance User;HRP Budget Manager,成本核算领域的HRP成本动因数量对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Finance
ione_hrp,HRP Cost,HRP Cost Collection,HRP成本归集,Transaction,1,0,0,format:FIN-.YYYY.-.#####,subject,1,0,10,内部,HRP Finance User;HRP Budget Manager,成本核算领域的HRP成本归集对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Finance
ione_hrp,HRP Cost,HRP Cost Collection Line,HRP成本归集明细,Child,0,1,0,,,0,0,10,内部,HRP Finance User;HRP Budget Manager,成本核算领域的HRP成本归集明细对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Finance
ione_hrp,HRP Cost,HRP Cost Allocation Scheme,HRP成本分摊方案,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Finance User;HRP Budget Manager,成本核算领域的HRP成本分摊方案对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Finance
ione_hrp,HRP Cost,HRP Cost Allocation Step,HRP成本分摊步骤,Transaction,1,0,0,format:FIN-.YYYY.-.#####,subject,1,0,10,内部,HRP Finance User;HRP Budget Manager,成本核算领域的HRP成本分摊步骤对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Finance
ione_hrp,HRP Cost,HRP Cost Allocation Result,HRP成本分摊结果,Transaction,1,0,0,format:FIN-.YYYY.-.#####,subject,1,0,10,内部,HRP Finance User;HRP Budget Manager,成本核算领域的HRP成本分摊结果对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Finance
ione_hrp,HRP Cost,HRP Service Cost Result,HRP服务成本结果,Transaction,1,0,0,format:FIN-.YYYY.-.#####,subject,1,0,10,内部,HRP Finance User;HRP Budget Manager,成本核算领域的HRP服务成本结果对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Finance
ione_hrp,HRP Cost,HRP Disease Cost Result,HRP病种成本结果,Transaction,1,0,0,format:FIN-.YYYY.-.#####,subject,1,0,10,内部,HRP Finance User;HRP Budget Manager,成本核算领域的HRP病种成本结果对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Finance
ione_hrp,HRP Cost,HRP DRG DIP Cost Result,HRPDRGDIP成本结果,Transaction,1,0,0,format:FIN-.YYYY.-.#####,subject,1,0,10,内部,HRP Finance User;HRP Budget Manager,成本核算领域的HRPDRGDIP成本结果对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Finance
ione_hrp,HRP Cost,HRP Costing Run,HRP成本核算运行,Transaction,1,0,0,format:FIN-.YYYY.-.#####,subject,1,0,10,内部,HRP Finance User;HRP Budget Manager,成本核算领域的HRP成本核算运行对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Finance
ione_hrp,HRP Supplier,HRP Supplier Profile,HRP供应商档案,Master,0,0,0,format:SUP-.#####,display_name,1,1,10,内部,HRP Procurement User;HRP Supply Manager,供应商领域的HRP供应商档案对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,Supplier,Supply
ione_hrp,HRP Supplier,HRP Supplier Registration,HRP供应商注册,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,供应商领域的HRP供应商注册对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Supplier,Supply
ione_hrp,HRP Supplier,HRP Supplier Qualification,HRP供应商准入,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,供应商领域的HRP供应商准入对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Supplier,Supply
ione_hrp,HRP Supplier,HRP Supplier Certificate,HRP供应商证照,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,供应商领域的HRP供应商证照对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Supplier,Supply
ione_hrp,HRP Supplier,HRP Supplier Product Authorization,HRP供应商产品授权,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,供应商领域的HRP供应商产品授权对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Supplier,Supply
ione_hrp,HRP Supplier,HRP Supplier Risk,HRP供应商风险,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,供应商领域的HRP供应商风险对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Supplier,Supply
ione_hrp,HRP Supplier,HRP Supplier Evaluation,HRP供应商评价,Transaction,0,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,供应商领域的HRP供应商评价对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Supplier,Supply
ione_hrp,HRP Supplier,HRP Supplier Evaluation Line,HRP供应商评价明细,Child,0,1,0,,,0,0,10,内部,HRP Procurement User;HRP Supply Manager,供应商领域的HRP供应商评价明细对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,Supplier,Supply
ione_hrp,HRP Supplier,HRP Supplier Grade,HRP供应商等级,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Procurement User;HRP Supply Manager,供应商领域的HRP供应商等级对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,Supplier,Supply
ione_hrp,HRP Supplier,HRP Supplier Blacklist,HRP供应商黑名单,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,供应商领域的HRP供应商黑名单对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Supplier,Supply
ione_hrp,HRP Supplier,HRP Supplier Portal Account,HRP供应商门户账户,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,供应商领域的HRP供应商门户账户对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Supplier;Account,Supply
ione_hrp,HRP Supplier,HRP Supplier Change Request,HRP供应商变更申请,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,供应商领域的HRP供应商变更申请对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Supplier,Supply
ione_hrp,HRP Sourcing Tender,HRP Procurement Category,HRP采购类别,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP采购类别对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Supply
ione_hrp,HRP Sourcing Tender,HRP Sourcing Plan,HRP寻源计划,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP寻源计划对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Sourcing Tender,HRP Sourcing Plan Line,HRP寻源计划明细,Child,0,1,0,,,0,0,10,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP寻源计划明细对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Supply
ione_hrp,HRP Sourcing Tender,HRP Tender Project,HRP招标项目,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP招标项目对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Project,Supply
ione_hrp,HRP Sourcing Tender,HRP Tender Package,HRP招标标包,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP招标标包对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Sourcing Tender,HRP Tender Requirement,HRP招标要求,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP招标要求对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Sourcing Tender,HRP Tender Notice,HRP招标公告,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP招标公告对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Sourcing Tender,HRP Bid Registration,HRP投标注册,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP投标注册对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Sourcing Tender,HRP Bid Document,HRP投标文件,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP投标文件对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Sourcing Tender,HRP Expert Pool,HRP专家库,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP专家库对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Supply
ione_hrp,HRP Sourcing Tender,HRP Expert Extraction,HRP专家抽取,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP专家抽取对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Sourcing Tender,HRP Evaluation Committee,HRP评价委员会,Transaction,0,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP评价委员会对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Sourcing Tender,HRP Evaluation Criterion,HRP评价指标,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP评价指标对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Supply
ione_hrp,HRP Sourcing Tender,HRP Bid Evaluation,HRP投标评价,Transaction,0,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP投标评价对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Sourcing Tender,HRP Bid Evaluation Score,HRP投标评价评分,Child,0,1,0,,,0,0,10,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP投标评价评分对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Supply
ione_hrp,HRP Sourcing Tender,HRP Award Decision,HRP定标Decision,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP定标Decision对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Sourcing Tender,HRP Award Notice,HRP定标公告,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP定标公告对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Sourcing Tender,HRP Tender Archive,HRP招标档案,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,30,内部,HRP Procurement User;HRP Supply Manager,寻源招投标领域的HRP招标档案对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Procurement,HRP Purchase Demand,HRP采购需求,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,采购执行领域的HRP采购需求对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Purchase Order,Supply
ione_hrp,HRP Procurement,HRP Purchase Demand Line,HRP采购需求明细,Child,0,1,0,,,0,0,10,内部,HRP Procurement User;HRP Supply Manager,采购执行领域的HRP采购需求明细对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,Purchase Order,Supply
ione_hrp,HRP Procurement,HRP Purchase Request Extension,HRP采购申请扩展,Transaction,0,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,采购执行领域的HRP采购申请扩展对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Purchase Order,Supply
ione_hrp,HRP Procurement,HRP Procurement Strategy,HRP采购策略,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,采购执行领域的HRP采购策略对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Procurement,HRP Procurement Task,HRP采购任务,Transaction,0,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,采购执行领域的HRP采购任务对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Procurement,HRP Price Benchmark,HRP价格基准,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,采购执行领域的HRP价格基准对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Procurement,HRP Price History,HRP价格历史,Log,0,0,0,format:SUP-.YYYY.-.#####,subject,0,0,10,内部,HRP Procurement User;HRP Supply Manager,采购执行领域的HRP价格历史对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Procurement,HRP Quotation Comparison,HRP报价比价,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,采购执行领域的HRP报价比价对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Procurement,HRP Quotation Comparison Line,HRP报价比价明细,Child,0,1,0,,,0,0,10,内部,HRP Procurement User;HRP Supply Manager,采购执行领域的HRP报价比价明细对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Supply
ione_hrp,HRP Procurement,HRP Purchase Order Extension,HRP采购订单扩展,Transaction,0,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,采购执行领域的HRP采购订单扩展对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Purchase Order,Supply
ione_hrp,HRP Procurement,HRP Delivery Schedule,HRP交付计划,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,采购执行领域的HRP交付计划对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Procurement,HRP Receipt Acceptance,HRP到货验收,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,采购执行领域的HRP到货验收对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Procurement,HRP Acceptance Line,HRP验收明细,Child,0,1,0,,,0,0,10,内部,HRP Procurement User;HRP Supply Manager,采购执行领域的HRP验收明细对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Supply
ione_hrp,HRP Procurement,HRP Three Way Match,HRP三单匹配,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,采购执行领域的HRP三单匹配对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Procurement,HRP Procurement Exception,HRP采购例外,Transaction,0,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,采购执行领域的HRP采购例外对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Procurement,HRP Emergency Purchase,HRP紧急采购,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,采购执行领域的HRP紧急采购对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Purchase Order,Supply
ione_hrp,HRP Contract,HRP Contract,HRP合同,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,30,内部,HRP Procurement User;HRP Supply Manager,合同领域的HRP合同对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Contract,HRP Contract Line,HRP合同明细,Child,0,1,0,,,0,0,30,内部,HRP Procurement User;HRP Supply Manager,合同领域的HRP合同明细对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Supply
ione_hrp,HRP Contract,HRP Contract Counterparty,HRP合同相对方,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,30,内部,HRP Procurement User;HRP Supply Manager,合同领域的HRP合同相对方对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Contract,HRP Contract Template,HRP合同模板,Master,0,0,0,field:code,display_name,1,1,30,内部,HRP Procurement User;HRP Supply Manager,合同领域的HRP合同模板对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Supply
ione_hrp,HRP Contract,HRP Contract Clause Library,HRP合同条款库,Master,0,0,0,field:code,display_name,1,1,30,内部,HRP Procurement User;HRP Supply Manager,合同领域的HRP合同条款库对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Supply
ione_hrp,HRP Contract,HRP Contract Review,HRP合同评审,Transaction,0,0,0,format:SUP-.YYYY.-.#####,subject,1,0,30,内部,HRP Procurement User;HRP Supply Manager,合同领域的HRP合同评审对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Contract,HRP Contract Approval,HRP合同审批,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,30,内部,HRP Procurement User;HRP Supply Manager,合同领域的HRP合同审批对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Contract,HRP Contract Obligation,HRP合同义务,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,30,内部,HRP Procurement User;HRP Supply Manager,合同领域的HRP合同义务对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Contract,HRP Contract Milestone,HRP合同里程碑,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,30,内部,HRP Procurement User;HRP Supply Manager,合同领域的HRP合同里程碑对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Contract,HRP Contract Payment Plan,HRP合同付款计划,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,30,敏感,HRP Procurement User;HRP Supply Manager,合同领域的HRP合同付款计划对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Payment Entry,Supply
ione_hrp,HRP Contract,HRP Contract Change,HRP合同变更,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,30,内部,HRP Procurement User;HRP Supply Manager,合同领域的HRP合同变更对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Contract,HRP Contract Performance,HRP合同绩效,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,30,内部,HRP Procurement User;HRP Supply Manager,合同领域的HRP合同绩效对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Contract,HRP Contract Alert,HRP合同预警,Log,0,0,0,format:SUP-.YYYY.-.#####,subject,0,0,30,内部,HRP Procurement User;HRP Supply Manager,合同领域的HRP合同预警对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Contract,HRP Contract Archive,HRP合同档案,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,30,内部,HRP Procurement User;HRP Supply Manager,合同领域的HRP合同档案对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Inventory SPD,HRP Material Catalog,HRP物资目录,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRP物资目录对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,Item,Supply
ione_hrp,HRP Inventory SPD,HRP Medical Consumable,HRP医疗耗材,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRP医疗耗材对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Inventory SPD,HRP UDI Device Identifier,HRPUDI器械标识,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRPUDI器械标识对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Inventory SPD,HRP UDI Production Identifier,HRPUDI生产标识,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRPUDI生产标识对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Inventory SPD,HRP Department Warehouse,HRP科室仓库,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRP科室仓库对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,Warehouse;Department,Supply
ione_hrp,HRP Inventory SPD,HRP Bin Location,HRP库位位置,Master,0,0,0,field:code,display_name,1,1,10,内部,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRP库位位置对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,,Supply
ione_hrp,HRP Inventory SPD,HRP Department Requisition,HRP科室申领,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRP科室申领对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Department,Supply
ione_hrp,HRP Inventory SPD,HRP Department Requisition Line,HRP科室申领明细,Child,0,1,0,,,0,0,10,内部,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRP科室申领明细对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit,Department,Supply
ione_hrp,HRP Inventory SPD,HRP Department Stock Ledger,HRP科室库存台账,Ledger,0,0,0,format:SUP-.YYYY.-.#####,subject,0,0,30,内部,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRP科室库存台账对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,Department,Supply
ione_hrp,HRP Inventory SPD,HRP Consignment Stock,HRP寄售库存,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRP寄售库存对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
ione_hrp,HRP Inventory SPD,HRP Consignment Settlement,HRP寄售结算,Transaction,1,0,0,format:SUP-.YYYY.-.#####,subject,1,0,10,内部,HRP Procurement User;HRP Supply Manager,库存与SPD领域的HRP寄售结算对象；用于支撑业务闭环、权限、审计与对账。,company;organization_unit;status;posting_date,,Supply
